ID,youtubeId,movieId,title,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,Documentary,War,Musical,Western,Film-Noir
214,k3PUNBE9J0A,216,Billy Madison (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,vFjjVTrgBmM,217,"Babysitter, The (1995)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
216,zr7YfmdIDjU,218,Boys on the Side (1995),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
217,sa1tVnGSbXs,219,"Cure, The (1995)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
218,zj-HQUCgZww,220,Castle Freak (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
219,6MANr3__teY,222,Circle of Friends (1995),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
220,Mlfn5n-E2WE,223,Clerks (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,AteQZ7q6rtA,224,Don Juan DeMarco (1995),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
222,ih2-TLzLjgk,225,Disclosure (1994),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
223,bpiMKiI1PUM,226,Dream Man (1995),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
224,8s9nvB7Oc8s,227,Drop Zone (1994),0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
225,4wNfb1lh7oE,228,Destiny Turns on the Radio (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Cnnz214wwkI,229,Death and the Maiden (1994),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
227,NavcqMwqD4w,230,Dolores Claiborne (1995),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
228,tNLb4t9xgNM,231,Dumb & Dumber (Dumb and Dumber) (1994),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,l7pKpO8NErU,232,Eat Drink Man Woman (Yin shi nan nu) (1994),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
230,tNxozZb7jr4,233,Exotica (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
231,Yxa7yLhYDg8,234,Exit to Eden (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,CawVaHxWvnA,235,Ed Wood (1994),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233,_mNts8Qoms4,236,French Kiss (1995),0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
234,G8ZHyJoKYnM,237,Forget Paris (1995),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235,fHbI2fohgeI,238,Far From Home: The Adventures of Yellow Dog (1995),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,aFYCQoIpGuE,239,"Goofy Movie, A (1995)",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,1jmKLl95NZ8,240,Hideaway (1995),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
238,4iQp5RXzvwk,241,Fluke (1995),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239,iGhlievFg24,242,Farinelli: il castrato (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
240,RSTZl1bENrc,243,Gordy (1995),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Jyrok5zJ1kg,244,Gumby: The Movie (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,5xFAQHd_Ig0,245,"Glass Shield, The (1994)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
243,AglLHi4_0MM,246,Hoop Dreams (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
244,TfFDm9q8cS0,247,Heavenly Creatures (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
245,irjJknY_r0Q,248,Houseguest (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,d2e5Siu8E1k,249,Immortal Beloved (1994),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
247,AHXmxeu0avQ,250,Heavyweights (Heavy Weights) (1995),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,-SVsKN8F5Jw,251,"Hunted, The (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,AzwMZVRxTE0,252,I.Q. (1994),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
250,HBTObecD93s,253,Interview with the Vampire: The Vampire Chronicles (1994),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
251,UxoLGZ3J3-M,254,Jefferson in Paris (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,Jl7b3E4kbeY,255,"Jerky Boys, The (1995)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,aNfsJuv0bJU,256,Junior (1994),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
254,tZlr2PbTiow,257,Just Cause (1995),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
255,yLtmLy1Vzkc,258,"Kid in King Arthur's Court, A (1995)",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
256,gzF3Z9IObMU,259,Kiss of Death (1995),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
257,vZ734NWnAHA,260,Star Wars: Episode IV - A New Hope (1977),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
258,uKqi9edJVQY,261,Little Women (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
259,Q3WJrWZ_npg,262,"Little Princess, A (1995)",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
260,0qQY4Oeey8M,263,Ladybird Ladybird (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
261,uEYHByR9-vI,264,"Enfer, L' (1994)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,pYis759nCvs,265,Like Water for Chocolate (Como agua para chocolate) (1992),0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
263,TR5E7Kuty3o,266,Legends of the Fall (1994),0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
264,6Vvlw7uPdn8,267,Major Payne (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,LkGY1-IvSmU,268,Little Odessa (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
266,hASzFtCe6hM,269,My Crazy Life (Mi vida loca) (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,-NoM6EQIaF0,270,Love Affair (1994),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
268,-ZXnvEun0sc,271,Losing Isaiah (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
269,gCVHxguFzWQ,272,"Madness of King George, The (1994)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270,Lg17y6iz7Xs,273,Mary Shelley's Frankenstein (Frankenstein) (1994),0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
271,JcW2p8nyrng,274,Man of the House (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,dwBG2CXDXcc,275,Mixed Nuts (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,UuaARlicot8,276,Milk Money (1994),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,yiypbCFV7Ao,277,Miracle on 34th Street (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
275,0hN8H5gqPG4,278,Miami Rhapsody (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Cl7ff7hqAA0,279,My Family (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
277,oMbMwdPwnYE,280,Murder in the First (1995),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
278,qH9C9_WsmLA,281,Nobody's Fool (1994),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
279,n1Zay9SOYxA,282,Nell (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,6wEM9KYgMx4,283,New Jersey Drive (1995),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
281,AcJamsBwsPM,284,New York Cop (Nyû Yôku no koppu) (1993),0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
282,lSbg-ZoELAo,285,Beyond Bedlam (1993),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
283,2IfHLq0k6Q8,286,Nemesis 2: Nebula (1995),0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
284,XpLKNclOtLg,287,Nina Takes a Lover (1994),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
285,zLrqyfkXt_A,288,Natural Born Killers (1994),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
286,_NV45ZuepZo,289,Only You (1994),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287,cWeLiFAycR4,290,Once Were Warriors (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
288,AgZ5goJibn0,291,Poison Ivy II (1996),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
289,aNQqoExfQsg,292,Outbreak (1995),0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
290,DR7GMGA5A_U,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
291,IiZ50_XsjS4,294,"Perez Family, The (1995)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
292,s7EdQ4FqbhY,295,"Pyromaniac's Love Story, A (1995)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
293,jCNHQXLMye4,296,Pulp Fiction (1994),0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
294,4GJ9OTI4GSY,297,Panther (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295,rqHsXSG6A0U,298,Pushing Hands (Tui shou) (1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296,oOSnYt9k4kM,299,Priest (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
297,MhcgYHDTFjY,300,Quiz Show (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
298,8veVCS1vF54,301,Picture Bride (Bijo photo) (1994),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
299,NfRrEUz62Lw,302,"Queen Margot (Reine Margot, La) (1994)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
300,JNNloERKTrI,303,"Quick and the Dead, The (1995)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
301,ENrpGFroUbw,304,Roommates (1995),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
302,ZXNjdrYzxys,305,Ready to Wear (Pret-A-Porter) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,9wjcbC-xn9g,306,Three Colors: Red (Trois couleurs: Rouge) (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304,xECEAPfdqic,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
305,QQqbpU-yEEA,308,Three Colors: White (Trzy kolory: Bialy) (1994),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
306,00-WPchnLTE,309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
307,hVwPmQEugcw,310,Rent-a-Kid (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,RvgMIerTXl4,311,Relative Fear (1994),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
309,5wfMVdyDa_g,312,Stuart Saves His Family (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,fWoyGukz1ag,313,"Swan Princess, The (1994)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,mqTrjDsEg4g,314,"Secret of Roan Inish, The (1994)",0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
312,GZwcZ8TBlaU,315,"Specialist, The (1994)",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
313,t067u2Jnks0,316,Stargate (1994),1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
314,WawU4ouldxU,317,"Santa Clause, The (1994)",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
315,xKrfUAho5as,318,"Shawshank Redemption, The (1994)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
316,IzZSguDxGsk,319,Shallow Grave (1994),0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
317,neQX3mpG1j8,320,Suture (1993),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
318,UH9OLQh46FY,321,Strawberry and Chocolate (Fresa y chocolate) (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319,rBGjUQJ_1Dc,322,Swimming with Sharks (1995),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320,NEMpSSOutfg,324,"Sum of Us, The (1994)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
321,GAZUbjttUPc,325,National Lampoon's Senior Trip (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Y3iEgKjh3Nk,326,To Live (Huozhe) (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
323,2cT5Cg8H7ec,327,Tank Girl (1995),0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
324,MUieGh1fHSI,328,Tales from the Crypt Presents: Demon Knight (1995),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
325,hrn2PzAk6iw,329,Star Trek: Generations (1994),1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
326,YZyOxE04wnE,330,Tales from the Hood (1995),0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
327,Y7tNVTmlkzg,331,Tom & Viv (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328,U-xFypjUqTM,332,Village of the Damned (1995),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
329,q4WceRNb7e0,333,Tommy Boy (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,XGypRYIyr0I,334,Vanya on 42nd Street (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
331,UoISioGH52Y,335,Underneath (1995),0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
332,X6sLIP3908w,336,"Walking Dead, The (1995)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
333,KEDdaStz4kw,337,What's Eating Gilbert Grape (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334,d3RSYSsgz3w,338,Virtuosity (1995),0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
335,BzB_Qkl2Gec,339,While You Were Sleeping (1995),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
336,Pz9ZnZ8d3Vs,340,"War, The (1994)",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
337,eTFCFThbwbo,341,Double Happiness (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338,zBmEySbwGsk,342,Muriel's Wedding (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,JudjRVhIgns,343,"Baby-Sitters Club, The (1995)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Jtz7jaBpSKk,344,Ace Ventura: Pet Detective (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,zrLGwxh47pM,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
342,R3EMSHqkbfI,346,Backbeat (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
343,6BDr_9S5ZwU,347,Bitter Moon (1992),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
344,3sG1tGbpT7c,348,Bullets Over Broadway (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,EZY7_dCQRgk,349,Clear and Present Danger (1994),0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
346,iLXgRczHyWo,350,"Client, The (1994)",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
347,KnYl1TfWD-U,351,"Corrina, Corrina (1994)",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
348,N5uPZ7ocsqA,352,Crooklyn (1994),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349,zZFiH0SQpiY,353,"Crow, The (1994)",0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
350,dr1wHw-xOKA,354,Cobb (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351,bLvqoHBptjg,355,"Flintstones, The (1994)",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
352,ALRW0GR3DSg,356,Forrest Gump (1994),0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
353,_4KVCVX1MrQ,357,Four Weddings and a Funeral (1994),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
354,mVzmH9toJp0,358,Higher Learning (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355,c0OGgqPat_A,359,I Like It Like That (1994),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
356,cEvsrvQ2RD8,360,I Love Trouble (1994),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
357,uBAku3Cwsgk,361,It Could Happen to You (1994),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
358,91607Aqn-mo,362,"Jungle Book, The (1994)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
359,4sj1MT05lAA,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
360,aAMnjj6oU6s,364,"Lion King, The (1994)",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
361,F6Dk9asJ0QY,365,Little Buddha (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
362,lcjN7zkgELM,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
363,mQ69CVbCiow,367,"Mask, The (1994)",0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
364,eMX6BubBwmM,368,Maverick (1994),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
365,WQ3p19A1mbw,369,Mrs. Parker and the Vicious Circle (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366,4NeHWLZbs0g,370,Naked Gun 33 1/3: The Final Insult (1994),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
367,xDYGo0UgIVM,371,"Paper, The (1994)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,rqlGO7rYhwY,372,Reality Bites (1994),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
369,fJJQ44fdDws,373,Red Rock West (1992),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
370,X2vyr662x4Q,374,Richie Rich (1994),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,_ItXkYO1Xj0,375,Safe Passage (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,aRmhneo5A48,376,"River Wild, The (1994)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
373,PxZo3oM5k2E,377,Speed (1994),0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
374,WuujAfDRSfc,378,Speechless (1994),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375,3B7HG8_xbDw,379,Timecop (1994),0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
376,Fr6w2bt8k9A,380,True Lies (1994),1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
377,JBwwLfog4Yo,381,When a Man Loves a Woman (1994),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
378,BS5n_Ql1v2k,382,Wolf (1994),0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
379,z_749VE-fMQ,383,Wyatt Earp (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380,soWVMrp250U,384,Bad Company (1995),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
381,CLQ_dlkA6sU,385,"Man of No Importance, A (1994)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
382,tERDJWEzhFk,386,S.F.W. (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
383,OgfaZOT8epY,387,"Low Down Dirty Shame, A (1994)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
384,r7301zlUHQg,388,Boys Life (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385,m3JjyvQzSJI,389,"Colonel Chabert, Le (1994)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
386,xzeTvIWxhek,390,Faster Pussycat! Kill! Kill! (1965),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
387,k02RCw2aIMg,391,Jason's Lyric (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
388,iVzAMmpMra8,392,"Secret Adventures of Tom Thumb, The (1993)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,LvftNKkVk2s,393,Street Fighter (1994),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
390,rNDjKLp0S7w,394,Coldblooded (1995),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Bh_d3EN9LyE,395,Desert Winds (1995),0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
392,7ecy_dOVqcA,396,Fall Time (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
393,kUn_S1M0JGQ,397,"Fear, The (1995)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
394,EvrELWjSxUU,398,Frank and Ollie (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
395,rImkFc2jNOg,399,Girl in the Cadillac (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
396,RBQ41XeJON8,400,Homage (1995),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
397,Yna_If0mICc,401,Mirage (1995),0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
398,uYQOVFhJmBw,402,Open Season (1996),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,eW_HzYMNOng,403,Two Crimes (Dos crímenes) (1995),0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
400,6jxB10wlPL4,404,Brother Minister: The Assassination of Malcolm X (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
401,fitU66jq6GQ,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
402,I2Sgit4QPlM,406,Federal Hill (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
403,sEsCXWD7-Cc,407,In the Mouth of Madness (1995),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
404,jVlPzTPLC4M,408,8 Seconds (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
405,Nl-U_R7VEr8,409,Above the Rim (1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
406,XjbqO2QhMMs,410,Addams Family Values (1993),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
407,AtIOup0nFhs,411,Martin Lawrence: You So Crazy (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
408,wyNbGkNQO70,412,"Age of Innocence, The (1993)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
409,td96S3aGqBQ,413,Airheads (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,7b69nY28Rkk,414,"Air Up There, The (1994)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,qJGU08RaoNU,415,Another Stakeout (1993),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
412,zOLyXi3uY84,416,Bad Girls (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
413,zrfOOZWK49o,417,Barcelona (1994),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
414,kUjD5uKWxcg,418,Being Human (1993),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,2SADctToBnE,419,"Beverly Hillbillies, The (1993)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,azibdrz8l3c,420,Beverly Hills Cop III (1994),0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
417,lBV2BBawWlQ,421,Black Beauty (1994),1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
418,3FC5zdcct9s,422,Blink (1994),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
419,rWsKYlPDbyk,423,Blown Away (1994),0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
420,okW2UfLNaJc,424,Blue Chips (1994),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
421,QgsUUFYLSoQ,425,Blue Sky (1994),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
422,q5nQyoo1LwY,426,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
423,ybNM8WvtbTs,427,Boxing Helena (1993),0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
424,Ci-QG4w1Tz0,428,"Bronx Tale, A (1993)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425,0yehgqPtG3Y,429,Cabin Boy (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,LSfvuACPzHg,430,Calendar Girl (1993),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
